stock_id,date,recommendation,final_score,pv_score,mt_score,dd_score,current_price,suggested_entry,reasons
2317,2023-01-10,WAIT,0.1,0.0,0.5,0.0,99.4,99.4,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2317,2023-10-16,WAIT,0.1,0.0,0.5,0.0,107.0,105.35,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-16,WAIT,0.2,0.0,1.0,0.0,545.0,534.65,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-16,WAIT,0.2,0.0,1.0,0.0,116.5,116.38,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-16,WAIT,0.2,0.0,1.0,0.0,840.0,772.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-16,WAIT,0.2,0.0,1.0,0.0,45.5,45.18,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-17,WAIT,0.2,0.0,1.0,0.0,551.0,534.7,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-17,WAIT,0.2,0.0,1.0,0.0,116.5,116.35,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-17,WAIT,0.2,0.0,1.0,0.0,825.0,776.9,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-17,WAIT,0.2,0.0,1.0,0.0,45.25,45.1,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-10-18,AVOID,-0.1,0.0,-0.5,0.0,105.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-10-18,WAIT,0.14,0.0,0.7,0.0,116.0,116.0,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-18,WAIT,0.14,0.0,0.7,0.0,813.0,779.4,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-18,WAIT,0.14,0.0,0.7,0.0,45.6,45.05,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-10-19,AVOID,-0.2,0.0,-1.0,0.0,103.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-19,AVOID,-0.2,0.0,-1.0,0.0,546.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-19,AVOID,-0.1,0.0,-0.5,0.0,116.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-19,WAIT,0.2,0.0,1.0,0.0,830.0,781.8,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-10-20,AVOID,-0.2,0.0,-1.0,0.0,103.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-20,WAIT,0.16,0.4,0.0,0.0,556.0,556.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-20,WAIT,0.14,0.0,0.7,0.0,115.5,115.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-20,AVOID,-0.1,0.0,-0.5,0.0,828.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-10-23,AVOID,-0.1,0.0,-0.5,0.0,100.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-23,AVOID,-0.2,0.0,-1.0,0.0,544.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-23,AVOID,-0.1,0.0,-0.5,0.0,115.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-23,AVOID,-0.1,0.0,-0.5,0.0,821.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-23,AVOID,-0.1,0.0,-0.5,0.0,44.1,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-10-24,AVOID,-0.1,0.0,-0.5,0.0,98.3,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-24,AVOID,-0.2,0.0,-1.0,0.0,544.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-24,AVOID,-0.2,0.0,-1.0,0.0,115.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-24,AVOID,-0.2,0.0,-1.0,0.0,816.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-24,AVOID,-0.1,0.0,-0.5,0.0,44.15,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-10-25,WAIT,0.14,0.0,0.7,0.0,99.0,99.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-10-25,AVOID,-0.1,0.0,-0.5,0.0,115.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-25,AVOID,-0.14,0.0,-0.7,0.0,822.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-25,AVOID,-0.1,0.0,-0.5,0.0,44.15,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-10-26,WAIT,0.14,0.0,0.7,0.0,98.5,98.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-26,AVOID,-0.1,0.0,-0.5,0.0,531.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-26,WAIT,0.14,0.0,0.7,0.0,115.0,115.0,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-26,AVOID,-0.2,0.0,-1.0,0.0,817.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-26,AVOID,-0.1,0.0,-0.5,0.0,43.85,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-10-27,WAIT,0.14,0.0,0.7,0.0,98.2,98.2,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-27,AVOID,-0.2,0.0,-1.0,0.0,533.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-27,WAIT,0.1,0.0,0.5,0.0,115.5,115.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-27,AVOID,-0.2,0.0,-1.0,0.0,801.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-27,AVOID,-0.1,0.0,-0.5,0.0,44.2,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-10-30,WAIT,0.14,0.0,0.7,0.0,94.5,94.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-30,AVOID,-0.1,0.0,-0.5,0.0,532.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-10-30,WATCH,0.32,0.8,0.0,0.0,857.0,857.0,breakout confirmed with volume; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-30,AVOID,-0.1,0.0,-0.5,0.0,43.95,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-10-31,WAIT,0.14,0.0,0.7,0.0,96.5,96.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-31,AVOID,-0.1,0.0,-0.5,0.0,529.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-31,AVOID,-0.1,0.0,-0.5,0.0,43.9,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-11-01,WAIT,0.14,0.0,0.7,0.0,95.6,95.6,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-01,AVOID,-0.2,0.0,-1.0,0.0,528.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-11-01,WATCH,0.36,0.4,1.0,0.0,117.0,117.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-11-01,WAIT,0.2,0.0,1.0,0.0,846.0,817.65,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-01,WAIT,0.1,0.0,0.5,0.0,44.3,44.3,breakout inactive; margin trend positive; no active Davis signal; EPS improving
2317,2023-11-02,WAIT,0.14,0.0,0.7,0.0,97.0,97.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-02,WATCH,0.36,0.4,1.0,0.0,118.0,118.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-11-02,WATCH,0.36,0.4,1.0,0.0,868.0,868.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-02,WAIT,0.1,0.0,0.5,0.0,44.85,44.66,breakout inactive; margin trend positive; no active Davis signal; EPS improving
2317,2023-11-03,WAIT,0.14,0.0,0.7,0.0,95.8,95.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-03,WAIT,0.1,0.0,0.5,0.0,549.0,541.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-11-03,WAIT,0.2,0.0,1.0,0.0,117.5,116.05,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-11-03,WATCH,0.36,0.4,1.0,0.0,870.0,870.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-03,WAIT,0.1,0.0,0.5,0.0,45.35,44.75,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-11-06,WAIT,0.2,0.0,1.0,0.0,96.4,96.4,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-06,WAIT,0.2,0.0,1.0,0.0,550.0,542.4,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-11-06,WAIT,0.2,0.0,1.0,0.0,117.5,116.17,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-11-06,WAIT,0.16,0.4,0.0,0.0,882.0,882.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-06,WAIT,0.2,0.0,1.0,0.0,45.35,44.81,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-11-07,WAIT,0.14,0.0,0.7,0.0,96.1,96.1,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-07,WAIT,0.2,0.0,1.0,0.0,555.0,543.55,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-11-07,WAIT,0.2,0.0,1.0,0.0,118.0,116.3,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-11-07,WAIT,0.26,0.4,0.5,0.0,888.0,888.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-07,WAIT,0.1,0.0,0.5,0.0,45.2,44.84,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-11-08,WAIT,0.2,0.0,1.0,0.0,97.0,97.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-08,WAIT,0.2,0.0,1.0,0.0,556.0,544.15,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-11-08,WATCH,0.36,0.4,1.0,0.0,118.5,118.5,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-11-08,WAIT,0.16,0.4,0.0,0.0,914.0,914.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-08,WAIT,0.1,0.0,0.5,0.0,45.05,44.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-11-09,WAIT,0.2,0.0,1.0,0.0,97.9,97.9,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-09,WATCH,0.36,0.4,1.0,0.0,557.0,557.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-11-09,AVOID,-0.1,0.0,-0.5,0.0,117.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-11-09,WAIT,0.1,0.0,0.5,0.0,905.0,846.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-09,WAIT,0.1,0.0,0.5,0.0,45.15,44.75,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-11-10,WAIT,0.2,0.0,1.0,0.0,97.2,97.2,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-10,WAIT,0.2,0.0,1.0,0.0,557.0,544.7,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-11-10,AVOID,-0.2,0.0,-1.0,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2317,2023-11-13,WAIT,0.1,0.0,0.5,0.0,97.7,97.7,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-13,WATCH,0.52,0.8,1.0,0.0,571.0,571.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-11-13,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-11-13,WAIT,0.1,0.0,0.5,0.0,906.0,851.75,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-13,WAIT,0.14,0.0,0.7,0.0,45.25,44.72,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-11-14,AVOID,-0.14,0.0,-0.7,0.0,100.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-14,WATCH,0.36,0.4,1.0,0.0,572.0,572.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-14,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-14,STRONG BUY,0.6,0.0,1.0,1.0,45.45,44.73,breakout inactive; margin trend positive; Davis Double active (score 1.00); EPS improving
2317,2023-11-15,WAIT,0.1,0.0,0.5,0.0,100.5,98.19,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-15,WATCH,0.52,0.8,1.0,0.0,581.0,581.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-15,AVOID,-0.2,0.0,-1.0,0.0,118.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-15,AVOID,-0.1,0.0,-0.5,0.0,908.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-15,WAIT,0.26,0.4,0.5,0.0,45.75,45.75,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving
2317,2023-11-16,WAIT,0.1,0.0,0.5,0.0,101.0,98.06,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-16,WATCH,0.36,0.4,1.0,0.0,583.0,583.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-16,AVOID,-0.2,0.0,-1.0,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-11-17,WAIT,0.2,0.0,1.0,0.0,580.0,552.15,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-17,AVOID,-0.1,0.0,-0.5,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-17,WAIT,0.2,0.0,1.0,0.0,904.0,867.45,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-17,AVOID,0.02,0.4,-0.7,0.0,45.8,,breakout without volume confirmation; margin trend negative; no active Davis signal; EPS improving
2330,2023-11-20,WAIT,0.2,0.0,1.0,0.0,577.0,553.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-20,WAIT,0.2,0.0,1.0,0.0,118.0,116.85,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-20,AVOID,-0.14,0.0,-0.7,0.0,912.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-20,AVOID,-0.14,0.0,-0.7,0.0,45.7,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-11-21,WAIT,0.2,0.0,1.0,0.0,102.5,98.25,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-21,WATCH,0.36,0.4,1.0,0.0,585.0,585.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-21,WAIT,0.2,0.0,1.0,0.0,118.0,116.97,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-21,WAIT,0.16,0.4,0.0,0.0,926.0,926.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-21,WAIT,0.18,0.8,-0.7,0.0,46.15,46.15,breakout confirmed with volume; margin trend negative; no active Davis signal; EPS improving
2330,2023-11-22,AVOID,-0.1,0.0,-0.5,0.0,577.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-22,WAIT,0.1,0.0,0.5,0.0,118.0,117.1,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-22,WAIT,0.16,0.4,0.0,0.0,942.0,942.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-22,WAIT,0.16,0.4,0.0,0.0,46.3,46.3,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving
2330,2023-11-23,AVOID,-0.1,0.0,-0.5,0.0,578.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-23,WAIT,0.2,0.0,1.0,0.0,118.5,117.28,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-23,WAIT,0.1,0.0,0.5,0.0,46.3,45.23,breakout inactive; margin trend positive; no active Davis signal; EPS improving
2317,2023-11-24,AVOID,-0.1,0.0,-0.5,0.0,101.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-11-24,AVOID,-0.2,0.0,-1.0,0.0,575.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-24,WATCH,0.36,0.4,1.0,0.0,119.0,119.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-24,WAIT,0.16,0.4,0.0,0.0,945.0,945.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-24,WAIT,0.2,0.0,1.0,0.0,46.3,45.33,breakout inactive; margin trend positive; no active Davis signal; EPS improving
2330,2023-11-27,AVOID,-0.1,0.0,-0.5,0.0,568.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-27,WATCH,0.36,0.4,1.0,0.0,120.0,120.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-27,WAIT,0.1,0.0,0.5,0.0,931.0,900.05,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-27,WAIT,0.1,0.0,0.5,0.0,45.75,45.42,breakout inactive; margin trend positive; no active Davis signal; EPS improving
2330,2023-11-28,AVOID,-0.2,0.0,-1.0,0.0,575.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-28,AVOID,-0.14,0.0,-0.7,0.0,119.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-11-28,AVOID,-0.1,0.0,-0.5,0.0,46.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2330,2023-11-29,AVOID,-0.2,0.0,-1.0,0.0,574.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-29,AVOID,-0.14,0.0,-0.7,0.0,120.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-29,WAIT,0.26,0.4,0.5,0.0,948.0,948.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-29,AVOID,-0.1,0.0,-0.5,0.0,45.75,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2330,2023-11-30,AVOID,-0.2,0.0,-1.0,0.0,577.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-11-30,AVOID,-0.14,0.0,-0.7,0.0,119.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-11-30,WAIT,0.1,0.0,0.5,0.0,945.0,914.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-11-30,WATCH,0.32,0.8,0.0,0.0,46.5,46.5,breakout confirmed with volume; margin trend neutral; no active Davis signal; EPS improving
2412,2023-12-01,AVOID,-0.14,0.0,-0.7,0.0,120.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-01,WAIT,0.1,0.0,0.5,0.0,947.0,917.85,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-01,AVOID,-0.1,0.0,-0.5,0.0,46.05,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2330,2023-12-04,WAIT,0.1,0.0,0.5,0.0,574.0,572.55,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-04,AVOID,0.02,0.4,-0.7,0.0,121.0,,breakout without volume confirmation; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-04,WAIT,0.2,0.0,1.0,0.0,933.0,920.4,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-05,WAIT,0.14,0.0,0.7,0.0,570.0,551.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-05,WATCH,0.36,0.4,1.0,0.0,121.5,121.5,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-05,WAIT,0.14,0.0,0.7,0.0,929.0,922.45,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-05,AVOID,-0.1,0.0,-0.5,0.0,45.55,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-12-06,AVOID,-0.1,0.0,-0.5,0.0,101.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-06,WAIT,0.14,0.0,0.7,0.0,570.0,552.76,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-06,WAIT,0.26,0.4,0.5,0.0,122.0,122.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-06,WAIT,0.14,0.0,0.7,0.0,927.0,923.1,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-06,AVOID,-0.1,0.0,-0.5,0.0,45.45,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2330,2023-12-07,WAIT,0.14,0.0,0.7,0.0,566.0,553.58,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-07,WAIT,0.2,0.0,1.0,0.0,121.0,118.9,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-07,WAIT,0.14,0.0,0.7,0.0,931.0,924.4,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-12-08,WAIT,0.1,0.0,0.5,0.0,101.5,101.19,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-08,AVOID,-0.1,0.0,-0.5,0.0,570.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-08,WAIT,0.2,0.0,1.0,0.0,120.5,119.08,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-08,WAIT,0.14,0.0,0.7,0.0,943.0,927.35,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-08,AVOID,-0.1,0.0,-0.5,0.0,44.85,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2330,2023-12-11,AVOID,-0.1,0.0,-0.5,0.0,574.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-11,AVOID,-0.2,0.0,-1.0,0.0,120.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-11,WAIT,0.1,0.0,0.5,0.0,941.0,929.1,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-12,AVOID,-0.14,0.0,-0.7,0.0,578.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-12,AVOID,-0.2,0.0,-1.0,0.0,120.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-12,WAIT,0.1,0.0,0.5,0.0,939.0,930.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-12,AVOID,-0.1,0.0,-0.5,0.0,44.75,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
